code,candleDateTime,candleDateTimeKst,openingPrice,highPrice,lowPrice,tradePrice,candleAccTradeVolume,candleAccTradePrice,timestamp,prevClosingPrice,change,changePrice,signedChangePrice,changeRate,signedChangeRate,
CRIX.UPBIT.KRW-STEEM,2020-12-27T00:00:00+00:00,2020-12-27T09:00:00+09:00,179.0,186.0,170.0,177.0,11187298.5614296,1990879943.929155,1609113598219,178.0,FALL,1.0,-1.0,0.0056179775,-0.0056179775,
CRIX.UPBIT.KRW-STEEM,2020-12-26T00:00:00+00:00,2020-12-26T09:00:00+09:00,176.0,179.0,171.0,178.0,4774289.92605221,836729360.2871745,1609027171291,176.0,RISE,2.0,2.0,0.0113636364,0.0113636364,
CRIX.UPBIT.KRW-STEEM,2020-12-25T00:00:00+00:00,2020-12-25T09:00:00+09:00,179.0,184.0,170.0,176.0,5661571.78336148,1004478878.2201937,1608940783656,179.0,FALL,3.0,-3.0,0.0167597765,-0.0167597765,
CRIX.UPBIT.KRW-STEEM,2020-12-24T00:00:00+00:00,2020-12-24T09:00:00+09:00,168.0,180.0,162.0,179.0,7519661.01709356,1279985161.8370783,1608854396605,167.0,RISE,12.0,12.0,0.0718562874,0.0718562874,
CRIX.UPBIT.KRW-STEEM,2020-12-23T00:00:00+00:00,2020-12-23T09:00:00+09:00,191.0,194.0,166.0,167.0,9945544.438319,1761937005.0697205,1608767985534,190.0,FALL,23.0,-23.0,0.1210526316,-0.1210526316,
CRIX.UPBIT.KRW-STEEM,2020-12-22T00:00:00+00:00,2020-12-22T09:00:00+09:00,194.0,194.0,184.0,190.0,6705244.67212874,1267069408.5586321,1608681590555,193.0,FALL,3.0,-3.0,0.0155440415,-0.0155440415,
CRIX.UPBIT.KRW-STEEM,2020-12-21T00:00:00+00:00,2020-12-21T09:00:00+09:00,203.0,206.0,186.0,193.0,10610829.0223809,2075361267.4383261,1608595189662,203.0,FALL,10.0,-10.0,0.0492610837,-0.0492610837,
CRIX.UPBIT.KRW-STEEM,2020-12-20T00:00:00+00:00,2020-12-20T09:00:00+09:00,211.0,214.0,200.0,203.0,8019208.16693483,1645689330.953168,1608508797439,211.0,FALL,8.0,-8.0,0.0379146919,-0.0379146919,
CRIX.UPBIT.KRW-STEEM,2020-12-19T00:00:00+00:00,2020-12-19T09:00:00+09:00,200.0,225.0,200.0,211.0,22346148.24645437,4754142551.394446,1608422388374,200.0,RISE,11.0,11.0,0.055,0.055,
CRIX.UPBIT.KRW-STEEM,2020-12-18T00:00:00+00:00,2020-12-18T09:00:00+09:00,191.0,222.0,188.0,200.0,41442574.30444155,8498397387.989199,1608335966644,192.0,RISE,8.0,8.0,0.0416666667,0.0416666667,
CRIX.UPBIT.KRW-STEEM,2020-12-17T00:00:00+00:00,2020-12-17T09:00:00+09:00,193.0,195.0,188.0,192.0,7995401.42663991,1529161792.209849,1608249108281,193.0,FALL,1.0,-1.0,0.0051813472,-0.0051813472,
CRIX.UPBIT.KRW-STEEM,2020-12-16T00:00:00+00:00,2020-12-16T09:00:00+09:00,195.0,195.0,182.0,193.0,7325479.63268499,1382229939.3379076,1608163194759,194.0,FALL,1.0,-1.0,0.0051546392,-0.0051546392,
CRIX.UPBIT.KRW-STEEM,2020-12-15T00:00:00+00:00,2020-12-15T09:00:00+09:00,187.0,197.0,184.0,194.0,4743896.6704944,900048236.4346168,1608076798486,187.0,RISE,7.0,7.0,0.0374331551,0.0374331551,
CRIX.UPBIT.KRW-STEEM,2020-12-14T00:00:00+00:00,2020-12-14T09:00:00+09:00,183.0,192.0,183.0,187.0,4851309.8401516,909508811.7776846,1607990367245,183.0,RISE,4.0,4.0,0.0218579235,0.0218579235,
CRIX.UPBIT.KRW-STEEM,2020-12-13T00:00:00+00:00,2020-12-13T09:00:00+09:00,186.0,189.0,177.0,183.0,3362314.89442153,621824692.0227556,1607903741277,186.0,FALL,3.0,-3.0,0.0161290323,-0.0161290323,
CRIX.UPBIT.KRW-STEEM,2020-12-12T00:00:00+00:00,2020-12-12T09:00:00+09:00,175.0,188.0,173.0,186.0,5212889.97367532,945586188.9802412,1607817526250,175.0,RISE,11.0,11.0,0.0628571429,0.0628571429,
CRIX.UPBIT.KRW-STEEM,2020-12-11T00:00:00+00:00,2020-12-11T09:00:00+09:00,183.0,183.0,175.0,175.0,5237054.997644,929083059.1027799,1607731168849,183.0,FALL,8.0,-8.0,0.043715847,-0.043715847,
CRIX.UPBIT.KRW-STEEM,2020-12-10T00:00:00+00:00,2020-12-10T09:00:00+09:00,190.0,191.0,179.0,183.0,4674629.72660622,860966982.9452695,1607644762548,191.0,FALL,8.0,-8.0,0.0418848168,-0.0418848168,
CRIX.UPBIT.KRW-STEEM,2020-12-09T00:00:00+00:00,2020-12-09T09:00:00+09:00,196.0,198.0,175.0,191.0,9791720.12241565,1827363354.6134317,1607558354577,196.0,FALL,5.0,-5.0,0.0255102041,-0.0255102041,
CRIX.UPBIT.KRW-STEEM,2020-12-08T00:00:00+00:00,2020-12-08T09:00:00+09:00,198.0,211.0,192.0,196.0,15272016.65609333,3078095450.6618385,1607471988961,198.0,FALL,2.0,-2.0,0.0101010101,-0.0101010101,
CRIX.UPBIT.KRW-STEEM,2020-12-07T00:00:00+00:00,2020-12-07T09:00:00+09:00,198.0,200.0,192.0,198.0,6567049.50989866,1287144925.4841752,1607385588140,197.0,RISE,1.0,1.0,0.0050761421,0.0050761421,
CRIX.UPBIT.KRW-STEEM,2020-12-06T00:00:00+00:00,2020-12-06T09:00:00+09:00,203.0,204.0,195.0,197.0,5644513.16119055,1121565142.82906,1607299194161,203.0,FALL,6.0,-6.0,0.0295566502,-0.0295566502,
CRIX.UPBIT.KRW-STEEM,2020-12-05T00:00:00+00:00,2020-12-05T09:00:00+09:00,197.0,204.0,195.0,203.0,6613451.40667917,1319452004.102231,1607212771436,196.0,RISE,7.0,7.0,0.0357142857,0.0357142857,
CRIX.UPBIT.KRW-STEEM,2020-12-04T00:00:00+00:00,2020-12-04T09:00:00+09:00,214.0,217.0,194.0,196.0,12585230.43750002,2560040924.467531,1607126399557,214.0,FALL,18.0,-18.0,0.0841121495,-0.0841121495,
CRIX.UPBIT.KRW-STEEM,2020-12-03T00:00:00+00:00,2020-12-03T09:00:00+09:00,223.0,231.0,211.0,214.0,33644556.41247569,7350650225.090885,1607039897609,223.0,FALL,9.0,-9.0,0.0403587444,-0.0403587444,
CRIX.UPBIT.KRW-STEEM,2020-12-02T00:00:00+00:00,2020-12-02T09:00:00+09:00,218.0,254.0,203.0,223.0,161375995.89897332,37129855582.30683,1606953583404,217.0,RISE,6.0,6.0,0.0276497696,0.0276497696,
CRIX.UPBIT.KRW-STEEM,2020-12-01T00:00:00+00:00,2020-12-01T09:00:00+09:00,190.0,313.0,184.0,217.0,205329079.55803,49875164807.86168,1606867194212,191.0,RISE,26.0,26.0,0.1361256545,0.1361256545,
CRIX.UPBIT.KRW-STEEM,2020-11-30T00:00:00+00:00,2020-11-30T09:00:00+09:00,188.0,192.0,180.0,191.0,4946755.84304299,922517993.7889018,1606780753321,189.0,RISE,2.0,2.0,0.0105820106,0.0105820106,
CRIX.UPBIT.KRW-STEEM,2020-11-29T00:00:00+00:00,2020-11-29T09:00:00+09:00,193.0,195.0,185.0,189.0,3342446.81856554,634824229.1802207,1606694291888,193.0,FALL,4.0,-4.0,0.0207253886,-0.0207253886,
CRIX.UPBIT.KRW-STEEM,2020-11-28T00:00:00+00:00,2020-11-28T09:00:00+09:00,185.0,198.0,181.0,193.0,4369162.96988153,821426731.230759,1606607996787,183.0,RISE,10.0,10.0,0.0546448087,0.0546448087,
CRIX.UPBIT.KRW-STEEM,2020-11-27T00:00:00+00:00,2020-11-27T09:00:00+09:00,187.0,195.0,177.0,183.0,6075638.0465101,1123206299.7350326,1606521579406,187.0,FALL,4.0,-4.0,0.0213903743,-0.0213903743,
CRIX.UPBIT.KRW-STEEM,2020-11-26T00:00:00+00:00,2020-11-26T09:00:00+09:00,214.0,220.0,176.0,187.0,15231599.30142569,2941084752.918631,1606435181136,214.0,FALL,27.0,-27.0,0.1261682243,-0.1261682243,
CRIX.UPBIT.KRW-STEEM,2020-11-25T00:00:00+00:00,2020-11-25T09:00:00+09:00,212.0,236.0,203.0,214.0,24471962.76404347,5413680271.586428,1606348760185,212.0,RISE,2.0,2.0,0.0094339623,0.0094339623,
CRIX.UPBIT.KRW-STEEM,2020-11-24T00:00:00+00:00,2020-11-24T09:00:00+09:00,187.0,213.0,185.0,212.0,20052885.6359523,3964929305.5639596,1606262400146,187.0,RISE,25.0,25.0,0.1336898396,0.1336898396,
CRIX.UPBIT.KRW-STEEM,2020-11-23T00:00:00+00:00,2020-11-23T09:00:00+09:00,180.0,187.0,176.0,187.0,6963147.3265843,1269816220.3611927,1606175975464,180.0,RISE,7.0,7.0,0.0388888889,0.0388888889,
CRIX.UPBIT.KRW-STEEM,2020-11-22T00:00:00+00:00,2020-11-22T09:00:00+09:00,179.0,187.0,170.0,180.0,8849769.09516239,1578158309.3728478,1606089431157,179.0,RISE,1.0,1.0,0.0055865922,0.0055865922,
CRIX.UPBIT.KRW-STEEM,2020-11-21T00:00:00+00:00,2020-11-21T09:00:00+09:00,172.0,183.0,167.0,179.0,8984301.15918335,1569329063.1629732,1606003183089,172.0,RISE,7.0,7.0,0.0406976744,0.0406976744,
CRIX.UPBIT.KRW-STEEM,2020-11-20T00:00:00+00:00,2020-11-20T09:00:00+09:00,167.0,175.0,167.0,172.0,9285026.16194913,1584317935.4095728,1605916779686,167.0,RISE,5.0,5.0,0.0299401198,0.0299401198,
CRIX.UPBIT.KRW-STEEM,2020-11-19T00:00:00+00:00,2020-11-19T09:00:00+09:00,178.0,179.0,163.0,167.0,9436262.10197474,1591390956.764631,1605830328653,178.0,FALL,11.0,-11.0,0.0617977528,-0.0617977528,
CRIX.UPBIT.KRW-STEEM,2020-11-18T00:00:00+00:00,2020-11-18T09:00:00+09:00,165.0,199.0,161.0,178.0,65148850.28505059,11789966232.433994,1605743986801,166.0,RISE,12.0,12.0,0.0722891566,0.0722891566,
CRIX.UPBIT.KRW-STEEM,2020-11-17T00:00:00+00:00,2020-11-17T09:00:00+09:00,165.0,170.0,159.0,166.0,3496357.82533914,577815704.0008389,1605657488072,165.0,RISE,1.0,1.0,0.0060606061,0.0060606061,
CRIX.UPBIT.KRW-STEEM,2020-11-16T00:00:00+00:00,2020-11-16T09:00:00+09:00,162.0,167.0,160.0,165.0,2525126.83755653,414829804.25761235,1605569630494,163.0,RISE,2.0,2.0,0.0122699387,0.0122699387,
CRIX.UPBIT.KRW-STEEM,2020-11-15T00:00:00+00:00,2020-11-15T09:00:00+09:00,165.0,166.0,160.0,163.0,1453163.76419674,236863821.91335118,1605484702769,166.0,FALL,3.0,-3.0,0.0180722892,-0.0180722892,
CRIX.UPBIT.KRW-STEEM,2020-11-14T00:00:00+00:00,2020-11-14T09:00:00+09:00,167.0,168.0,162.0,166.0,1160654.36071623,191607890.33914623,1605398144829,166.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-11-13T00:00:00+00:00,2020-11-13T09:00:00+09:00,164.0,171.0,163.0,166.0,2252655.06988379,375700304.5943308,1605311900248,164.0,RISE,2.0,2.0,0.012195122,0.012195122,
CRIX.UPBIT.KRW-STEEM,2020-11-12T00:00:00+00:00,2020-11-12T09:00:00+09:00,168.0,169.0,162.0,164.0,2448978.44075697,403397181.0614467,1605225599887,169.0,FALL,5.0,-5.0,0.0295857988,-0.0295857988,
CRIX.UPBIT.KRW-STEEM,2020-11-11T00:00:00+00:00,2020-11-11T09:00:00+09:00,168.0,172.0,164.0,169.0,2877752.6137928,481569414.4886783,1605139145142,170.0,FALL,1.0,-1.0,0.0058823529,-0.0058823529,
CRIX.UPBIT.KRW-STEEM,2020-11-10T00:00:00+00:00,2020-11-10T09:00:00+09:00,165.0,170.0,159.0,170.0,2997532.51854998,494866464.2379074,1605052723030,165.0,RISE,5.0,5.0,0.0303030303,0.0303030303,
CRIX.UPBIT.KRW-STEEM,2020-11-09T00:00:00+00:00,2020-11-09T09:00:00+09:00,165.0,165.0,158.0,165.0,2162623.14005235,349145414.24417174,1604966338550,165.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-11-08T00:00:00+00:00,2020-11-08T09:00:00+09:00,161.0,165.0,160.0,165.0,1623937.25690688,264571509.76677907,1604879799032,162.0,RISE,3.0,3.0,0.0185185185,0.0185185185,
CRIX.UPBIT.KRW-STEEM,2020-11-07T00:00:00+00:00,2020-11-07T09:00:00+09:00,168.0,174.0,156.0,162.0,4086595.98802826,672945143.3457264,1604792286148,170.0,FALL,8.0,-8.0,0.0470588235,-0.0470588235,
CRIX.UPBIT.KRW-STEEM,2020-11-06T00:00:00+00:00,2020-11-06T09:00:00+09:00,157.0,170.0,156.0,170.0,2402322.29189997,393875919.5466817,1604707025628,158.0,RISE,12.0,12.0,0.0759493671,0.0759493671,
CRIX.UPBIT.KRW-STEEM,2020-11-05T00:00:00+00:00,2020-11-05T09:00:00+09:00,155.0,160.0,151.0,158.0,1614475.77166097,251196528.9945319,1604620604033,155.0,RISE,3.0,3.0,0.0193548387,0.0193548387,
CRIX.UPBIT.KRW-STEEM,2020-11-04T00:00:00+00:00,2020-11-04T09:00:00+09:00,154.0,156.0,150.0,155.0,1218022.0184663,185788102.31875876,1604533991645,152.0,RISE,3.0,3.0,0.0197368421,0.0197368421,
CRIX.UPBIT.KRW-STEEM,2020-11-03T00:00:00+00:00,2020-11-03T09:00:00+09:00,157.0,158.0,147.0,152.0,2023990.01756039,305998623.99668634,1604447692691,158.0,FALL,6.0,-6.0,0.0379746835,-0.0379746835,
CRIX.UPBIT.KRW-STEEM,2020-11-02T00:00:00+00:00,2020-11-02T09:00:00+09:00,161.0,168.0,153.0,158.0,2970738.41272664,469187666.3898049,1604360574498,161.0,FALL,3.0,-3.0,0.0186335404,-0.0186335404,
CRIX.UPBIT.KRW-STEEM,2020-11-01T00:00:00+00:00,2020-11-01T09:00:00+09:00,164.0,166.0,158.0,161.0,1967500.16854913,316201526.47510177,1604275184660,164.0,FALL,3.0,-3.0,0.0182926829,-0.0182926829,
CRIX.UPBIT.KRW-STEEM,2020-10-31T00:00:00+00:00,2020-10-31T09:00:00+09:00,164.0,167.0,164.0,164.0,878375.2585603,145435629.9476134,1604188763929,165.0,FALL,1.0,-1.0,0.0060606061,-0.0060606061,
CRIX.UPBIT.KRW-STEEM,2020-10-30T00:00:00+00:00,2020-10-30T09:00:00+09:00,170.0,171.0,160.0,165.0,1659739.47264412,272490644.6771274,1604102229797,170.0,FALL,5.0,-5.0,0.0294117647,-0.0294117647,
CRIX.UPBIT.KRW-STEEM,2020-10-29T00:00:00+00:00,2020-10-29T09:00:00+09:00,172.0,173.0,167.0,170.0,1570933.72245844,266713009.0303262,1604015774762,173.0,FALL,3.0,-3.0,0.0173410405,-0.0173410405,
CRIX.UPBIT.KRW-STEEM,2020-10-28T00:00:00+00:00,2020-10-28T09:00:00+09:00,176.0,182.0,169.0,173.0,3137369.40067027,548001761.0763704,1603929472286,176.0,FALL,3.0,-3.0,0.0170454545,-0.0170454545,
CRIX.UPBIT.KRW-STEEM,2020-10-27T00:00:00+00:00,2020-10-27T09:00:00+09:00,175.0,179.0,170.0,176.0,1927282.35397844,335507844.40077263,1603843199964,175.0,RISE,1.0,1.0,0.0057142857,0.0057142857,
CRIX.UPBIT.KRW-STEEM,2020-10-26T00:00:00+00:00,2020-10-26T09:00:00+09:00,178.0,180.0,171.0,175.0,2311866.77547758,407396833.3480001,1603756781322,179.0,FALL,4.0,-4.0,0.0223463687,-0.0223463687,
CRIX.UPBIT.KRW-STEEM,2020-10-25T00:00:00+00:00,2020-10-25T09:00:00+09:00,182.0,184.0,177.0,179.0,1791417.69030032,322569786.66261464,1603670116937,182.0,FALL,3.0,-3.0,0.0164835165,-0.0164835165,
CRIX.UPBIT.KRW-STEEM,2020-10-24T00:00:00+00:00,2020-10-24T09:00:00+09:00,181.0,183.0,179.0,182.0,1810365.73728843,326660829.60204935,1603583900702,182.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-10-23T00:00:00+00:00,2020-10-23T09:00:00+09:00,183.0,185.0,178.0,182.0,2091055.19078602,379366965.39904624,1603497564737,181.0,RISE,1.0,1.0,0.0055248619,0.0055248619,
CRIX.UPBIT.KRW-STEEM,2020-10-22T00:00:00+00:00,2020-10-22T09:00:00+09:00,178.0,185.0,176.0,181.0,1901350.07498396,343035534.7118296,1603410905263,179.0,RISE,2.0,2.0,0.0111731844,0.0111731844,
CRIX.UPBIT.KRW-STEEM,2020-10-21T00:00:00+00:00,2020-10-21T09:00:00+09:00,175.0,180.0,173.0,179.0,1628711.49102689,287439789.4438473,1603324579789,177.0,RISE,2.0,2.0,0.011299435,0.011299435,
CRIX.UPBIT.KRW-STEEM,2020-10-20T00:00:00+00:00,2020-10-20T09:00:00+09:00,180.0,181.0,175.0,177.0,1220393.333637,216794744.90997913,1603237964749,180.0,FALL,3.0,-3.0,0.0166666667,-0.0166666667,
CRIX.UPBIT.KRW-STEEM,2020-10-19T00:00:00+00:00,2020-10-19T09:00:00+09:00,179.0,182.0,177.0,180.0,1227706.97314595,220256403.64840218,1603151331436,180.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-10-18T00:00:00+00:00,2020-10-18T09:00:00+09:00,181.0,182.0,178.0,180.0,494889.27110065,88918826.8200276,1603065334319,181.0,FALL,1.0,-1.0,0.0055248619,-0.0055248619,
CRIX.UPBIT.KRW-STEEM,2020-10-17T00:00:00+00:00,2020-10-17T09:00:00+09:00,181.0,182.0,179.0,181.0,694687.03981861,125328953.82157712,1602979099095,179.0,RISE,2.0,2.0,0.0111731844,0.0111731844,
CRIX.UPBIT.KRW-STEEM,2020-10-16T00:00:00+00:00,2020-10-16T09:00:00+09:00,184.0,185.0,177.0,179.0,1525140.20016073,275089255.7456225,1602892718019,184.0,FALL,5.0,-5.0,0.027173913,-0.027173913,
CRIX.UPBIT.KRW-STEEM,2020-10-15T00:00:00+00:00,2020-10-15T09:00:00+09:00,184.0,186.0,180.0,184.0,2318486.40232337,424592375.7938742,1602806382789,184.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-10-14T00:00:00+00:00,2020-10-14T09:00:00+09:00,193.0,194.0,180.0,184.0,2941466.38555018,548678005.8292387,1602719989472,193.0,FALL,9.0,-9.0,0.0466321244,-0.0466321244,
CRIX.UPBIT.KRW-STEEM,2020-10-13T00:00:00+00:00,2020-10-13T09:00:00+09:00,194.0,199.0,190.0,193.0,2755658.93183067,535328010.4123455,1602633406941,194.0,FALL,1.0,-1.0,0.0051546392,-0.0051546392,
CRIX.UPBIT.KRW-STEEM,2020-10-12T00:00:00+00:00,2020-10-12T09:00:00+09:00,193.0,199.0,188.0,194.0,2996833.29518799,575843751.5426967,1602547195759,193.0,RISE,1.0,1.0,0.0051813472,0.0051813472,
CRIX.UPBIT.KRW-STEEM,2020-10-11T00:00:00+00:00,2020-10-11T09:00:00+09:00,194.0,196.0,189.0,193.0,2891401.03543635,555882595.2932271,1602460672891,195.0,FALL,2.0,-2.0,0.0102564103,-0.0102564103,
CRIX.UPBIT.KRW-STEEM,2020-10-10T00:00:00+00:00,2020-10-10T09:00:00+09:00,190.0,210.0,183.0,195.0,10965559.17142665,2167562600.641247,1602374084732,191.0,RISE,4.0,4.0,0.0209424084,0.0209424084,
CRIX.UPBIT.KRW-STEEM,2020-10-09T00:00:00+00:00,2020-10-09T09:00:00+09:00,183.0,200.0,179.0,191.0,4042970.83849113,757648653.5663675,1602287998908,183.0,RISE,8.0,8.0,0.043715847,0.043715847,
CRIX.UPBIT.KRW-STEEM,2020-10-08T00:00:00+00:00,2020-10-08T09:00:00+09:00,177.0,185.0,174.0,183.0,3010029.64946221,537772443.7529259,1602201595083,177.0,RISE,6.0,6.0,0.0338983051,0.0338983051,
CRIX.UPBIT.KRW-STEEM,2020-10-07T00:00:00+00:00,2020-10-07T09:00:00+09:00,179.0,180.0,172.0,177.0,1555106.95331356,271496725.5923889,1602115188220,178.0,FALL,1.0,-1.0,0.0056179775,-0.0056179775,
CRIX.UPBIT.KRW-STEEM,2020-10-06T00:00:00+00:00,2020-10-06T09:00:00+09:00,184.0,185.0,176.0,178.0,2383629.55350521,428822181.53183967,1602028731764,184.0,FALL,6.0,-6.0,0.0326086957,-0.0326086957,
CRIX.UPBIT.KRW-STEEM,2020-10-05T00:00:00+00:00,2020-10-05T09:00:00+09:00,183.0,185.0,178.0,184.0,1473266.11162691,267370204.85151067,1601942382218,183.0,RISE,1.0,1.0,0.0054644809,0.0054644809,
CRIX.UPBIT.KRW-STEEM,2020-10-04T00:00:00+00:00,2020-10-04T09:00:00+09:00,185.0,186.0,180.0,183.0,854464.98410091,155778946.301838,1601855736550,185.0,FALL,2.0,-2.0,0.0108108108,-0.0108108108,
CRIX.UPBIT.KRW-STEEM,2020-10-03T00:00:00+00:00,2020-10-03T09:00:00+09:00,182.0,188.0,181.0,185.0,1516107.33098362,278924994.20874745,1601769339243,181.0,RISE,4.0,4.0,0.0220994475,0.0220994475,
CRIX.UPBIT.KRW-STEEM,2020-10-02T00:00:00+00:00,2020-10-02T09:00:00+09:00,188.0,191.0,176.0,181.0,1912054.87112027,346746069.1370409,1601683128046,188.0,FALL,7.0,-7.0,0.0372340426,-0.0372340426,
CRIX.UPBIT.KRW-STEEM,2020-10-01T00:00:00+00:00,2020-10-01T09:00:00+09:00,193.0,195.0,184.0,188.0,1625976.2516527,308739655.28793544,1601596744295,193.0,FALL,5.0,-5.0,0.0259067358,-0.0259067358,
CRIX.UPBIT.KRW-STEEM,2020-09-30T00:00:00+00:00,2020-09-30T09:00:00+09:00,194.0,194.0,190.0,193.0,986158.93119599,189177686.83864677,1601510376258,193.0,EVEN,0.0,None,0,0,
CRIX.UPBIT.KRW-STEEM,2020-09-29T00:00:00+00:00,2020-09-29T09:00:00+09:00,195.0,196.0,192.0,193.0,1615073.22910694,312275444.26082337,1601423934575,194.0,FALL,1.0,-1.0,0.0051546392,-0.0051546392,
